#mouse-ID,carb-intake-KJ/d,prot-intake-KJ/d,fat-intake-KJ/d ,relCw  ,relCd  ,relCm  ,relNf  ,relNm  ,inCw   ,inCd   ,inCm   ,inNf   ,inNm   ,siCw   ,siCd   ,siCm   ,siNf   ,siNm   ,siPCw  ,siPCd  ,siPCm  ,siPNf  ,siPNm  ,colicCw,colicCd,colicCm,colicNf,colicNm,Nf:Nm  ,cecum_relCw   ,cecum_relCd   ,cecum_relCmuc ,cecum_relCcas ,cecum_relNmuc ,cecum_relNcas ,
        0,5.9678935332,17.9839151470,5.9816651346,3.70204678473670112,8.69025066839601124,9.02124052933653253,96.27098128347012107,3.72901871652988204,0.07615422540584416,0.17876578733766232,0.18557452800000007,1.19773077516233761,0.04639363200000000,0.05595849110347340,0.17057989527796980,0.00000000000000000,0.87482603334561171,0.00000000000000000,0.73480480965116723,0.95420884397622130,0.00000000000000000,0.73040290145925313,0.00000000000000000,0.02019573430237076,0.00818589205969253,0.18557452800000007,0.32290474181672590,0.04639363200000000,25.81670637820159087,          3.07,          1.24,         36.65,         59.04,         12.56,         87.44
        1,4.8931298752,14.7451746564,4.9044213357,3.60899982912153305,8.47183058479233253,10.72619145756617165,95.48886107694255543,4.51113892305746411,0.06243953806818180,0.14657168560606057,0.18557452800000007,0.98203029356060589,0.04639363200000000,0.04599775733045330,0.14097192838562789,0.00000000000000000,0.75201819106726520,0.00000000000000000,0.73667677169913326,0.96179509570843646,0.00000000000000000,0.76577901516726932,0.00000000000000000,0.01644178073772850,0.00559975722043268,0.18557452800000007,0.23001210249334070,0.04639363200000000,21.16735101835971378,          3.04,          1.04,         44.67,         51.25,         16.78,         83.22
        2,14.8660617480,10.2177031950,6.1978114040,32.36587060361763690,9.15324394898689064,9.17049409907767199,93.61770951907321603,6.38229048092677953,0.65495720248917733,0.18522545319264067,0.18557452800000007,0.68051831502976179,0.04639363200000000,0.43312400266939632,0.17646361659181542,0.00000000000000000,0.55757078241519986,0.00000000000000000,0.66130122857386753,0.95269636839968941,0.00000000000000000,0.81933251479178049,0.00000000000000000,0.22183319981978100,0.00876183660082525,0.18557452800000007,0.12294753261456193,0.04639363200000000,14.66835610175469107,         35.77,          1.41,         38.94,         23.88,         27.40,         72.60
        3,13.8208621309,9.4993192916,5.7620571191,32.07642588565850161,9.07138741110251701,9.77579781763132161,93.16802538494295050,6.83197461505706105,0.60890862359307352,0.17220266504329004,0.18557452800000007,0.63267259136904752,0.04639363200000000,0.40600510765273645,0.16458249878766762,0.00000000000000000,0.52404309240213554,0.00000000000000000,0.66677509879391184,0.95574884829043272,0.00000000000000000,0.82830060848400688,0.00000000000000000,0.20290351594033706,0.00762016625562242,0.18557452800000007,0.10862949896691199,0.04639363200000000,13.63705672729066443,         34.81,          1.31,         41.43,         22.45,         29.93,         70.07
        4,7.4255016059,12.2710286570,17.9377039326,5.60502292861213647,13.16351087039017287,10.98150206923410188,94.62829817421803114,5.37170182578196265,0.09471832522077918,0.22244792207792199,0.18557452800000007,0.81727366571428539,0.04639363200000000,0.06936043457401220,0.21000052243982537,0.00000000000000000,0.64926083806645307,0.00000000000000000,0.73228104923033410,0.94404353377714900,0.00000000000000000,0.79442280511878294,0.00000000000000000,0.02535789064676698,0.01244739963809663,0.18557452800000007,0.16801282764783232,0.04639363200000000,17.61607424299708313,          5.26,          2.58,         50.13,         42.02,         21.64,         78.36
        5,6.6560642512,10.9994933009,16.0789824353,5.51394714385866536,12.94961752902458052,12.05189234696138634,94.04431517119539308,5.95568482880461492,0.08490352462337662,0.19939766233766235,0.18557452800000007,0.73258701142857141,0.04639363200000000,0.06228640665072027,0.18930601429767702,0.00000000000000000,0.59319287363414430,0.00000000000000000,0.73361390975246810,0.94938933625562760,0.00000000000000000,0.80972343814476933,0.00000000000000000,0.02261711797265635,0.01009164803998533,0.18557452800000007,0.13939413779442711,0.04639363200000000,15.79068031208617917,          5.12,          2.28,         54.62,         37.98,         24.97,         75.03
        6,9.7510930962,4.7259134060,19.2602118770,23.11261378134431865,16.20800405423865342,14.94669878489619919,87.15300972717756167,12.84699027282243300,0.28696051583333332,0.20123458333333333,0.18557452800000007,0.31473088833333335,0.04639363200000000,0.20282826801722331,0.19096393802695411,0.00000000000000000,0.28056138414130638,0.00000000000000000,0.70681594444521412,0.94896182785159500,0.00000000000000000,0.89143263194479394,0.00000000000000000,0.08413224781611001,0.01027064530637922,0.18557452800000007,0.03416950419202697,0.04639363200000000,6.78392431817654007,         22.32,          2.72,         64.04,         10.92,         57.59,         42.41
        7,9.0453156300,4.3838550176,17.8661708805,22.76713565577968623,15.96573327894788541,15.87209274223217648,86.28804955583650838,13.71195044416349518,0.26619050945887446,0.18666936147186147,0.18557452800000007,0.29195088134199138,0.04639363200000000,0.18886466129734814,0.17777619604828976,0.00000000000000000,0.26164730679780912,0.00000000000000000,0.70950937237124556,0.95235873014483807,0.00000000000000000,0.89620317498310742,0.00000000000000000,0.07732584816152632,0.00889316542357171,0.18557452800000007,0.03030357454418225,0.04639363200000000,6.29290850395139056,         21.23,          2.44,         66.30,         10.02,         60.49,         39.51
        8,19.0239404442,4.6849902857,9.6820237096,48.83628002318810957,10.76163067941562446,10.01084862667399022,87.05531823394404967,12.94468176605593968,0.90529484088203460,0.19949203192640691,0.18557452800000007,0.31200553793290042,0.04639363200000000,0.57268084242500450,0.18939122513146955,0.00000000000000000,0.27830942698390682,0.00000000000000000,0.63259041868286570,0.94936736722064385,0.00000000000000000,0.89200156134331099,0.00000000000000000,0.33261399845703010,0.01010080679493736,0.18557452800000007,0.03369611094899361,0.04639363200000000,6.72518025605109759,         53.24,          1.62,         38.65,          6.50,         57.93,         42.07
        9,16.2042080791,3.9905800620,8.2469521642,47.75389301940676035,10.52311437183930565,11.49237444395557084,85.13756518525590877,14.86243481474408057,0.77111185338203436,0.16992328192640688,0.18557452800000007,0.26576001293290036,0.04639363200000000,0.49949766925590677,0.16249499648838772,0.00000000000000000,0.23964395598307142,0.00000000000000000,0.64776292449033213,0.95628447524197235,0.00000000000000000,0.90173067550074670,0.00000000000000000,0.27161418412612759,0.00742828543801916,0.18557452800000007,0.02611605694982894,0.04639363200000000,5.72837265538728069,         49.21,          1.35,         43.75,          5.70,         63.98,         36.02
